ação,timestamp,preço,btc,score_entrada,lucro_%,capital_atual,tempo_espera_h,alvo_atingido
venda,2024-02-26 19:10:00,53821.06,,,0.5,1543.48,0.83,0%
venda,2024-02-26 19:10:00,53821.06,,,0.8,1548.08,0.58,0%
compra,2024-02-26 19:15:00,54096.0,0.028617267551671238,3.0,,,,
venda,2024-02-26 19:15:00,54096.0,,,1.01,1551.26,0.83,0%
compra,2024-02-26 19:20:00,54382.2,0.028525168169739427,3.0,,,,
venda,2024-02-26 19:20:00,54382.2,,,0.53,1556.27,0.08,0%
compra,2024-02-26 19:25:00,54234.1,0.028695414277152113,2.0,,,,
compra,2024-02-26 19:30:00,54317.98,0.028651101669253814,2.0,,,,
compra,2024-02-26 19:35:00,54343.41,0.028637694385547308,3.0,,,,
compra,2024-02-26 19:40:00,54497.94,0.028556491629747754,2.0,,,,
compra,2024-02-26 19:50:00,54391.8,0.028612216684288722,2.0,,,,
compra,2024-02-26 19:55:00,54487.11,0.028562167592454352,2.0,,,,
compra,2024-02-26 20:00:00,54593.39,0.02850656402631336,2.0,,,,
venda,2024-02-26 20:00:00,54593.39,,,0.66,1566.58,0.58,0%
venda,2024-02-26 20:00:00,54593.39,,,0.51,1564.16,0.5,0%
compra,2024-02-26 20:05:00,54891.1,0.028495708181457913,3.0,,,,
venda,2024-02-26 20:05:00,54891.1,,,0.94,1565.78,0.75,0%
venda,2024-02-26 20:05:00,54891.1,,,1.01,1571.95,0.5,0%
venda,2024-02-26 20:05:00,54891.1,,,0.72,1567.5,0.42,0%
venda,2024-02-26 20:05:00,54891.1,,,0.92,1570.56,0.25,0%
venda,2024-02-26 20:05:00,54891.1,,,0.74,1567.81,0.17,0%
venda,2024-02-26 20:05:00,54891.1,,,0.55,1564.76,0.08,0%
compra,2024-02-26 20:10:00,54547.58,0.02868608757024178,2.0,,,,
compra,2024-02-26 20:25:00,54347.83,0.028791520408906285,2.0,,,,
compra,2024-02-26 20:35:00,54466.12,0.028728990730839083,2.0,,,,
compra,2024-02-26 20:40:00,54564.0,0.02867745503674161,2.0,,,,
compra,2024-02-26 20:45:00,54646.01,0.02863441734583676,2.0,,,,
venda,2024-02-26 20:45:00,54646.01,,,0.55,1573.34,0.33,0%
compra,2024-02-26 21:05:00,54410.0,0.02891640713435576,2.0,,,,
compra,2024-02-26 21:10:00,54489.62,0.028874154603763007,2.0,,,,
compra,2024-02-26 21:15:00,54559.72,0.02883705620520591,2.0,,,,
compra,2024-02-26 21:25:00,54578.1,0.02882734489072168,2.0,,,,
compra,2024-02-26 21:30:00,54586.0,0.028823172831500696,2.0,,,,
venda,2024-02-26 21:35:00,54691.26,,,0.52,1581.47,0.5,0%
compra,2024-02-26 21:45:00,54653.04,0.028936628975275772,2.0,,,,
venda,2024-02-26 22:05:00,54751.73,,,0.52,1572.96,1.5,0%
compra,2024-02-26 22:10:00,54772.94,0.028717865859809684,3.0,,,,
venda,2024-02-26 22:10:00,54772.94,,,0.52,1581.52,1.0,0%
compra,2024-02-26 22:25:00,54548.01,0.028993217858224982,2.0,,,,
venda,2024-02-27 01:40:00,55100.01,,,1.01,1580.6,5.5,0%
venda,2024-02-27 01:40:00,55100.01,,,0.98,1580.13,5.0,0%
venda,2024-02-27 01:40:00,55100.01,,,0.83,1577.76,4.92,0%
venda,2024-02-27 01:40:00,55100.01,,,0.99,1588.92,4.42,0%
venda,2024-02-27 01:40:00,55100.01,,,0.96,1588.39,4.25,0%
venda,2024-02-27 01:40:00,55100.01,,,0.94,1588.16,4.17,0%
venda,2024-02-27 01:40:00,55100.01,,,0.82,1594.41,3.92,0%
venda,2024-02-27 01:40:00,55100.01,,,0.6,1582.35,3.5,0%
venda,2024-02-27 01:40:00,55100.01,,,1.01,1597.53,3.25,0%
compra,2024-02-27 01:45:00,55390.74,0.02884104082957504,3.0,,,,
venda,2024-02-27 01:45:00,55390.74,,,0.91,1578.4,5.67,0%
compra,2024-02-27 01:50:00,55625.33,0.028375532567537273,3.0,,,,
compra,2024-02-27 01:55:00,55768.41,0.02830273201253197,3.0,,,,
venda,2024-02-27 01:55:00,55768.41,,,0.68,1608.42,0.17,0%
compra,2024-02-27 02:00:00,55660.98,0.028896706270900744,2.0,,,,
compra,2024-02-27 02:05:00,56566.57,0.028434090838643407,3.0,,,,
venda,2024-02-27 02:05:00,56566.57,,,1.69,1605.11,0.25,0%
venda,2024-02-27 02:05:00,56566.57,,,1.43,1600.99,0.17,0%
venda,2024-02-27 02:05:00,56566.57,,,1.63,1634.59,0.08,0%
compra,2024-02-27 02:10:00,56355.13,0.029005124432191814,2.0,,,,
compra,2024-02-27 02:15:00,56352.48,0.029006488410844487,2.0,,,,
compra,2024-02-27 02:20:00,56508.62,0.028926340052939634,2.0,,,,
compra,2024-02-27 02:40:00,56259.99,0.029054174343833793,2.0,,,,
compra,2024-02-27 02:50:00,56216.93,0.029076428720713598,2.0,,,,
compra,2024-02-27 02:55:00,56298.48,0.0290343106606492,2.0,,,,
compra,2024-02-27 03:00:00,56450.18,0.028956286021450166,2.0,,,,
compra,2024-02-27 03:10:00,56436.14,0.02896348967243943,2.0,,,,
compra,2024-02-27 03:20:00,56458.75,0.028951890681999614,2.0,,,,
venda,2024-02-27 03:25:00,56507.01,,,0.52,1643.02,0.58,0%
compra,2024-02-27 03:30:00,56510.56,0.029074602136054756,2.0,,,,
venda,2024-02-27 09:30:00,56562.63,,,0.54,1643.38,6.83,0%
compra,2024-02-27 09:35:00,56611.92,0.02902887790002112,3.0,,,,
venda,2024-02-27 09:35:00,56611.92,,,0.56,1643.69,6.67,0%
compra,2024-02-27 09:40:00,56678.01,0.029000454892044013,3.0,,,,
venda,2024-02-27 09:40:00,56678.01,,,0.57,1643.95,7.5,0%
venda,2024-02-27 09:40:00,56678.01,,,0.58,1644.03,7.42,0%
compra,2024-02-27 09:50:00,56591.11,0.029051030103751773,2.0,,,,
compra,2024-02-27 09:55:00,56615.94,0.029038289220575123,2.0,,,,
venda,2024-02-27 10:20:00,56740.0,,,0.51,1642.98,7.33,0%
venda,2024-02-27 10:20:00,56740.0,,,0.54,1643.39,7.17,0%
compra,2024-02-27 10:30:00,56553.13,0.029059194495763774,2.0,,,,
compra,2024-02-27 10:35:00,56475.98,0.02909889131652453,2.0,,,,
venda,2024-02-27 12:20:00,56871.78,,,0.54,1617.1,10.25,0%
venda,2024-02-27 12:20:00,56871.78,,,0.64,1645.09,10.0,0%
venda,2024-02-27 12:20:00,56871.78,,,0.73,1646.55,9.0,0%
venda,2024-02-27 12:20:00,56871.78,,,0.64,1653.52,8.83,0%
venda,2024-02-27 12:20:00,56871.78,,,0.56,1652.65,1.83,0%
venda,2024-02-27 12:20:00,56871.78,,,0.7,1654.91,1.75,0%
compra,2024-02-27 12:25:00,56916.96,0.02907579296570466,3.0,,,,
venda,2024-02-27 12:25:00,56916.96,,,0.54,1652.24,2.83,0%
venda,2024-02-27 12:25:00,56916.96,,,0.58,1653.5,2.58,0%
venda,2024-02-27 12:25:00,56916.96,,,0.53,1652.77,2.5,0%
compra,2024-02-27 12:30:00,57054.67,0.028968200955958652,3.0,,,,
venda,2024-02-27 12:30:00,57054.67,,,0.66,1654.61,2.83,0%
compra,2024-02-27 12:35:00,57112.01,0.028971338667916898,3.0,,,,
compra,2024-02-27 12:40:00,57383.87,0.028834084973973637,3.0,,,,
venda,2024-02-27 12:40:00,57383.87,,,0.82,1668.48,0.25,0%
venda,2024-02-27 12:40:00,57383.87,,,0.58,1662.31,0.17,0%
compra,2024-02-27 12:45:00,57214.0,0.029054208371912593,2.0,,,,
compra,2024-02-27 12:50:00,57232.56,0.029044786355714423,3.0,,,,
compra,2024-02-27 12:55:00,56786.95,0.029272702228075414,2.0,,,,
compra,2024-02-27 13:00:00,56849.99,0.029240242219754253,3.0,,,,
compra,2024-02-27 13:05:00,56900.0,0.029214542667673232,3.0,,,,
compra,2024-02-27 13:10:00,56970.2,0.02917854383152257,3.0,,,,
compra,2024-02-27 13:15:00,57174.52,0.029074270807880977,3.0,,,,
venda,2024-02-27 13:15:00,57174.52,,,0.68,1673.65,0.33,0%
venda,2024-02-27 13:15:00,57174.52,,,0.57,1671.8,0.25,0%
compra,2024-02-27 13:30:00,56816.86,0.029424308446439736,2.0,,,,
compra,2024-02-27 13:35:00,56845.99,0.029409230336179985,2.0,,,,
compra,2024-02-27 13:40:00,56913.37,0.02937441261338388,2.0,,,,
venda,2024-02-27 13:50:00,57132.8,,,0.56,1681.09,0.33,0%
venda,2024-02-27 13:50:00,57132.8,,,0.5,1680.23,0.25,0%
compra,2024-02-27 14:15:00,56770.0,0.029597175884285783,2.0,,,,
compra,2024-02-27 14:25:00,56849.52,0.029555775931809167,2.0,,,,
venda,2024-02-27 14:30:00,57118.91,,,0.61,1690.56,0.25,0%
compra,2024-02-27 14:35:00,57304.73,0.029501202179797202,3.0,,,,
venda,2024-02-27 14:35:00,57304.73,,,0.71,1674.13,1.5,0%
venda,2024-02-27 14:35:00,57304.73,,,0.59,1672.07,1.42,0%
venda,2024-02-27 14:35:00,57304.73,,,0.69,1683.29,0.92,0%
venda,2024-02-27 14:35:00,57304.73,,,0.8,1693.69,0.17,0%
compra,2024-02-27 14:40:00,56865.85,0.029783881885399106,2.0,,,,
compra,2024-02-27 14:45:00,56741.93,0.029848927586933027,2.0,,,,
compra,2024-02-27 14:50:00,56947.78,0.029741032217811176,3.0,,,,
compra,2024-02-27 14:55:00,56976.33,0.0297261294244965,2.0,,,,
venda,2024-02-27 15:00:00,57099.99,,,0.63,1704.37,0.25,0%
compra,2024-02-27 15:05:00,56851.1,0.02997960403096158,2.0,,,,
venda,2024-02-27 15:15:00,57154.35,,,0.51,1702.28,0.58,0%
venda,2024-02-27 15:15:00,57154.35,,,0.53,1713.46,0.17,0%
compra,2024-02-27 15:20:00,57191.23,0.02996027155994003,3.0,,,,
compra,2024-02-27 15:25:00,57234.82,0.029937453837488946,2.0,,,,
venda,2024-02-27 15:25:00,57234.82,,,0.5,1702.22,0.58,0%
compra,2024-02-27 15:35:00,57149.99,0.029785178013165416,2.0,,,,
venda,2024-02-27 19:40:00,57266.0,,,0.51,1702.3,4.75,0%
compra,2024-02-27 19:45:00,57290.65,0.02971333939522796,3.0,,,,
venda,2024-02-27 19:50:00,57505.16,,,0.69,1666.0,7.25,0%
venda,2024-02-27 19:50:00,57505.16,,,0.51,1670.77,7.08,0%
venda,2024-02-27 19:50:00,57505.16,,,0.58,1671.92,6.58,0%
venda,2024-02-27 19:50:00,57505.16,,,0.55,1722.87,4.5,0%
venda,2024-02-27 19:50:00,57505.16,,,0.62,1712.8,4.25,0%
compra,2024-02-27 19:55:00,57339.68,0.029871136833612595,2.0,,,,
compra,2024-02-27 20:00:00,57094.03,0.029999658935891536,2.0,,,,
compra,2024-02-27 20:05:00,57151.11,0.029969696603890275,3.0,,,,
compra,2024-02-27 20:10:00,57180.34,0.02995437640412001,2.0,,,,
compra,2024-02-27 20:15:00,57051.88,0.030021822721276837,2.0,,,,
venda,2024-02-28 07:15:00,57360.11,,,0.54,1722.06,11.0,0%
compra,2024-02-28 07:20:00,57418.0,0.029991554106603136,3.0,,,,
venda,2024-02-28 07:20:00,57418.0,,,0.57,1722.52,11.33,0%
compra,2024-02-28 07:25:00,57430.0,0.029993390506373327,3.0,,,,
venda,2024-02-28 07:30:00,57495.0,,,0.6,1723.11,11.42,0%
venda,2024-02-28 07:30:00,57495.0,,,0.55,1722.23,11.33,0%
compra,2024-02-28 07:35:00,57694.01,0.029851051631787768,3.0,,,,
venda,2024-02-28 07:35:00,57694.01,,,0.54,1663.55,18.92,0%
venda,2024-02-28 07:35:00,57694.01,,,0.81,1675.71,18.75,0%
venda,2024-02-28 07:35:00,57694.01,,,0.68,1702.04,17.0,0%
venda,2024-02-28 07:35:00,57694.01,,,0.8,1727.21,16.17,0%
venda,2024-02-28 07:35:00,57694.01,,,0.7,1714.28,11.83,0%
venda,2024-02-28 07:35:00,57694.01,,,0.62,1723.39,11.67,0%
compra,2024-02-28 07:40:00,57842.89,0.029794252451594543,3.0,,,,
venda,2024-02-28 07:40:00,57842.89,,,0.74,1734.8,0.33,0%
venda,2024-02-28 07:40:00,57842.89,,,0.72,1734.9,0.25,0%
compra,2024-02-28 07:45:00,57906.44,0.029960473960878902,3.0,,,,
compra,2024-02-28 07:50:00,58275.87,0.029770544614558248,3.0,,,,
venda,2024-02-28 07:50:00,58275.87,,,1.01,1739.6,0.25,0%
venda,2024-02-28 07:50:00,58275.87,,,0.75,1736.29,0.17,0%
venda,2024-02-28 07:50:00,58275.87,,,0.64,1745.97,0.08,0%
compra,2024-02-28 07:55:00,58241.1,0.029978360396396432,2.0,,,,
compra,2024-02-28 08:00:00,58567.51,0.029811284203179612,3.0,,,,
venda,2024-02-28 08:00:00,58567.51,,,0.5,1743.59,0.17,0%
venda,2024-02-28 08:00:00,58567.51,,,0.56,1755.76,0.08,0%
compra,2024-02-28 08:05:00,58463.9,0.03003148818842999,2.0,,,,
compra,2024-02-28 08:10:00,58438.14,0.03004472630887212,2.0,,,,
compra,2024-02-28 08:15:00,58467.52,0.030029628797314342,2.0,,,,
compra,2024-02-28 08:20:00,58634.32,0.029944202001482272,3.0,,,,
compra,2024-02-28 08:30:00,58648.48,0.029936972318797554,2.0,,,,
compra,2024-02-28 08:35:00,58703.31,0.029909010621369598,2.0,,,,
compra,2024-02-28 08:40:00,58841.11,0.02983896670711263,3.0,,,,
venda,2024-02-28 08:40:00,58841.11,,,0.65,1767.09,0.58,0%
venda,2024-02-28 08:40:00,58841.11,,,0.69,1767.87,0.5,0%
venda,2024-02-28 08:40:00,58841.11,,,0.64,1766.98,0.42,0%
compra,2024-02-28 08:45:00,58950.0,0.02997415930995659,3.0,,,,
venda,2024-02-28 08:45:00,58950.0,,,0.65,1757.38,0.75,0%
venda,2024-02-28 08:45:00,58950.0,,,0.54,1765.21,0.42,0%
venda,2024-02-28 08:45:00,58950.0,,,0.51,1764.78,0.25,0%
compra,2024-02-28 08:50:00,59262.12,0.02977930114874587,3.0,,,,
venda,2024-02-28 08:50:00,59262.12,,,0.95,1772.47,0.25,0%
venda,2024-02-28 08:50:00,59262.12,,,0.72,1768.32,0.17,0%
venda,2024-02-28 08:50:00,59262.12,,,0.53,1776.33,0.08,0%
compra,2024-02-28 08:55:00,59448.42,0.02988022601653273,3.0,,,,
compra,2024-02-28 09:00:00,59223.99,0.029993457481094478,2.0,,,,
compra,2024-02-28 09:05:00,59336.59,0.029936540436950702,2.0,,,,
compra,2024-02-28 09:20:00,59033.4,0.03009029169801781,2.0,,,,
compra,2024-02-28 09:25:00,59079.77,0.030066674699745187,2.0,,,,
compra,2024-02-28 09:30:00,59142.16,0.0300349568890579,2.0,,,,
compra,2024-02-28 09:45:00,59304.55,0.029952714014789158,2.0,,,,
compra,2024-02-28 09:55:00,59300.01,0.029955007190146585,2.0,,,,
compra,2024-02-28 10:15:00,59125.0,0.030043674011429423,2.0,,,,
venda,2024-02-28 11:15:00,59444.93,,,0.7,1788.72,1.92,0%
venda,2024-02-28 11:15:00,59444.93,,,0.62,1787.31,1.83,0%
venda,2024-02-28 11:15:00,59444.93,,,0.51,1785.43,1.75,0%
venda,2024-02-28 11:15:00,59444.93,,,0.54,1785.94,1.0,0%
compra,2024-02-28 11:25:00,59369.0,0.03008209837713691,2.0,,,,
compra,2024-02-28 11:30:00,59378.77,0.030077148761286927,3.0,,,,
compra,2024-02-28 11:35:00,59219.68,0.03015794915731124,2.0,,,,
compra,2024-02-28 11:40:00,59134.01,0.030201640283691926,2.0,,,,
venda,2024-02-28 13:05:00,59792.72,,,0.9,1780.59,4.25,0%
venda,2024-02-28 13:05:00,59792.72,,,0.58,1786.62,4.17,0%
venda,2024-02-28 13:05:00,59792.72,,,0.96,1793.39,4.08,0%
venda,2024-02-28 13:05:00,59792.72,,,0.77,1789.99,4.0,0%
venda,2024-02-28 13:05:00,59792.72,,,0.82,1790.95,3.33,0%
venda,2024-02-28 13:05:00,59792.72,,,0.83,1791.09,3.17,0%
venda,2024-02-28 13:05:00,59792.72,,,0.71,1798.69,1.67,0%
venda,2024-02-28 13:05:00,59792.72,,,0.7,1798.39,1.58,0%
venda,2024-02-28 13:05:00,59792.72,,,0.97,1803.23,1.5,0%
venda,2024-02-28 13:05:00,59792.72,,,1.11,1805.84,1.42,0%
compra,2024-02-28 13:10:00,59801.13,0.03019739294263356,3.0,,,,
compra,2024-02-28 13:15:00,59856.93,0.030169242241850892,3.0,,,,
compra,2024-02-28 13:20:00,60305.54,0.029944814705639183,3.0,,,,
venda,2024-02-28 13:20:00,60305.54,,,0.84,1821.07,0.17,0%
venda,2024-02-28 13:20:00,60305.54,,,0.75,1819.37,0.08,0%
compra,2024-02-28 13:25:00,60264.0,0.030190037912943526,2.0,,,,
compra,2024-02-28 13:30:00,60463.99,0.030090181689723564,3.0,,,,
compra,2024-02-28 13:35:00,60273.2,0.03018542975627026,2.0,,,,
compra,2024-02-28 13:45:00,60375.01,0.03013452825574072,2.0,,,,
compra,2024-02-28 13:55:00,60454.77,0.030094770764749063,2.0,,,,
compra,2024-02-28 14:00:00,60580.53,0.030032296594064607,2.0,,,,
venda,2024-02-28 14:00:00,60580.53,,,0.53,1828.93,0.58,0%
venda,2024-02-28 14:00:00,60580.53,,,0.51,1828.65,0.42,0%
compra,2024-02-28 14:05:00,60640.46,0.030155597977202405,2.0,,,,
venda,2024-02-28 14:05:00,60640.46,,,0.56,1815.87,0.75,0%
compra,2024-02-28 14:15:00,60492.62,0.03001799787089276,2.0,,,,
compra,2024-02-28 14:25:00,60171.11,0.030178391895458213,2.0,,,,
compra,2024-02-28 14:35:00,60091.1,0.03021857377156891,2.0,,,,
compra,2024-02-28 14:40:00,60356.22,0.030085836030896644,2.0,,,,
compra,2024-02-28 14:45:00,60409.08,0.030059509900907687,2.0,,,,
venda,2024-02-28 14:45:00,60409.08,,,0.53,1825.48,0.17,0%
compra,2024-02-28 14:50:00,60642.82,0.030102100140669715,2.0,,,,
venda,2024-02-28 14:50:00,60642.82,,,0.78,1830.1,0.42,0%
compra,2024-02-28 14:55:00,60971.11,0.030015900770147225,3.0,,,,
venda,2024-02-28 14:55:00,60971.11,,,0.84,1834.63,1.42,0%
venda,2024-02-28 14:55:00,60971.11,,,0.99,1837.34,1.17,0%
venda,2024-02-28 14:55:00,60971.11,,,0.85,1834.91,1.0,0%
venda,2024-02-28 14:55:00,60971.11,,,0.64,1831.1,0.92,0%
venda,2024-02-28 14:55:00,60971.11,,,0.55,1838.62,0.83,0%
venda,2024-02-28 14:55:00,60971.11,,,0.79,1830.23,0.67,0%
venda,2024-02-28 14:55:00,60971.11,,,1.02,1834.37,0.25,0%
venda,2024-02-28 14:55:00,60971.11,,,0.93,1832.76,0.17,0%
venda,2024-02-28 14:55:00,60971.11,,,0.54,1835.36,0.08,0%
compra,2024-02-28 15:00:00,60780.89,0.0301963077359971,2.0,,,,
compra,2024-02-28 15:05:00,60904.01,0.030135264638696018,3.0,,,,
compra,2024-02-28 15:10:00,61201.4,0.02998883128339856,3.0,,,,
venda,2024-02-28 15:10:00,61201.4,,,0.69,1848.06,0.17,0%
compra,2024-02-28 15:15:00,61127.52,0.030232803625500477,2.0,,,,
compra,2024-02-28 15:25:00,61117.82,0.030237601869206935,2.0,,,,
compra,2024-02-28 15:45:00,61076.99,0.03025781572199044,2.0,,,,
compra,2024-02-28 16:00:00,61141.1,0.030226088642073056,3.0,,,,
compra,2024-02-28 16:10:00,61047.36,0.03027250168187212,2.0,,,,
compra,2024-02-28 16:15:00,61258.6,0.030168112040984497,2.0,,,,
venda,2024-02-28 16:15:00,61258.6,,,0.58,1846.04,1.17,0%
compra,2024-02-28 16:25:00,61408.89,0.030061512631086865,3.0,,,,
venda,2024-02-28 16:25:00,61408.89,,,0.72,1843.24,1.5,0%
venda,2024-02-28 16:25:00,61408.89,,,0.54,1858.1,0.67,0%
venda,2024-02-28 16:25:00,61408.89,,,0.59,1859.0,0.25,0%
compra,2024-02-28 16:30:00,61723.01,0.03011843923047337,2.0,,,,
venda,2024-02-28 16:30:00,61723.01,,,0.85,1851.0,1.33,0%
venda,2024-02-28 16:30:00,61723.01,,,0.97,1866.06,1.25,0%
venda,2024-02-28 16:30:00,61723.01,,,0.99,1866.36,1.08,0%
venda,2024-02-28 16:30:00,61723.01,,,0.95,1865.65,0.5,0%
venda,2024-02-28 16:30:00,61723.01,,,0.76,1862.07,0.25,0%
venda,2024-02-28 16:30:00,61723.01,,,0.51,1855.49,0.08,0%
compra,2024-02-28 16:35:00,61725.99,0.0300600613249573,2.0,,,,
compra,2024-02-28 16:45:00,61744.19,0.030051200683719408,3.0,,,,
compra,2024-02-28 16:50:00,62031.52,0.02991200352246247,3.0,,,,
compra,2024-02-28 16:55:00,62412.01,0.02972964730255765,3.0,,,,
venda,2024-02-28 16:55:00,62412.01,,,1.12,1879.75,0.42,0%
venda,2024-02-28 16:55:00,62412.01,,,1.11,1876.11,0.33,0%
venda,2024-02-28 16:55:00,62412.01,,,1.08,1875.56,0.17,0%
venda,2024-02-28 16:55:00,62412.01,,,0.61,1866.87,0.08,0%
compra,2024-02-28 17:00:00,62763.0,0.029744726398737518,3.0,,,,
venda,2024-02-28 17:00:00,62763.0,,,0.56,1865.92,0.08,0%
compra,2024-02-28 17:05:00,62672.0,0.0297728148718794,2.0,,,,
compra,2024-02-28 17:10:00,63690.12,0.029296880798001728,3.0,,,,
venda,2024-02-28 17:10:00,63690.12,,,1.48,1894.45,0.17,0%
venda,2024-02-28 17:10:00,63690.12,,,1.62,1896.23,0.08,0%
compra,2024-02-28 17:15:00,63153.17,0.030025953597068583,2.0,,,,
compra,2024-02-28 17:20:00,62677.7,0.03025372902847079,2.0,,,,
compra,2024-02-28 17:25:00,61790.47,0.030688132845207095,2.0,,,,
compra,2024-02-28 17:30:00,60937.4,0.031117739712028795,2.0,,,,
compra,2024-02-28 17:35:00,60592.0,0.031295123975570764,2.0,,,,
compra,2024-02-28 17:40:00,61243.0,0.030962463496689966,3.0,,,,
venda,2024-02-28 17:40:00,61243.0,,,0.5,1905.74,0.17,0%
venda,2024-02-28 17:40:00,61243.0,,,1.07,1916.61,0.08,0%
compra,2024-02-28 17:45:00,61394.0,0.031218152875458195,3.0,,,,
compra,2024-02-28 17:50:00,61320.01,0.031255821348298546,2.0,,,,
compra,2024-02-28 17:55:00,61358.6,0.03123616375921029,2.0,,,,
compra,2024-02-28 18:20:00,59891.78,0.0320011740782438,3.0,,,,
compra,2024-02-28 18:25:00,60247.99,0.03181197045139399,2.0,,,,
venda,2024-02-28 18:25:00,60247.99,,,0.59,1928.01,0.08,0%
compra,2024-02-28 18:30:00,60452.43,0.03189295146372597,2.0,,,,
venda,2024-02-28 18:40:00,60611.1,,,0.6,1928.16,0.25,0%
venda,2024-02-28 18:45:00,60876.05,,,0.7,1941.52,0.25,0%
compra,2024-02-28 19:15:00,61131.58,0.03175963892890312,2.0,,,,
compra,2024-02-28 19:25:00,61388.61,0.03162666344706869,2.0,,,,
venda,2024-02-28 23:00:00,61504.58,,,0.61,1953.36,3.75,0%
compra,2024-02-28 23:05:00,61893.22,0.03156021375643142,3.0,,,,
venda,2024-02-28 23:05:00,61893.22,,,1.06,1916.37,5.42,0%
venda,2024-02-28 23:05:00,61893.22,,,0.81,1932.19,5.33,0%
venda,2024-02-28 23:05:00,61893.22,,,0.93,1934.52,5.25,0%
venda,2024-02-28 23:05:00,61893.22,,,0.87,1933.31,5.17,0%
venda,2024-02-28 23:05:00,61893.22,,,0.82,1957.48,3.67,0%
compra,2024-02-28 23:10:00,62092.97,0.03152492204182503,3.0,,,,
compra,2024-02-28 23:15:00,62381.69,0.03137901583934934,3.0,,,,
venda,2024-02-28 23:15:00,62381.69,,,0.96,1914.38,5.83,0%
venda,2024-02-28 23:15:00,62381.69,,,0.79,1968.78,0.17,0%
compra,2024-02-28 23:20:00,62285.8,0.03160880121773246,2.0,,,,
compra,2024-02-28 23:25:00,62331.0,0.0315858797530513,3.0,,,,
compra,2024-02-28 23:30:00,62376.0,0.03156309271013596,3.0,,,,
compra,2024-02-28 23:35:00,62534.79,0.03148294686665519,2.0,,,,
venda,2024-02-28 23:35:00,62534.79,,,0.71,1971.4,0.42,0%
compra,2024-02-28 23:40:00,62507.33,0.0315387712073432,2.0,,,,
compra,2024-02-28 23:50:00,62537.06,0.03152377773518454,2.0,,,,
venda,2024-02-29 06:00:00,62879.71,,,0.8,1973.1,6.75,0%
venda,2024-02-29 06:00:00,62879.71,,,0.95,1987.55,6.67,0%
venda,2024-02-29 06:00:00,62879.71,,,0.88,1986.11,6.58,0%
venda,2024-02-29 06:00:00,62879.71,,,0.81,1984.68,6.5,0%
venda,2024-02-29 06:00:00,62879.71,,,0.55,1979.64,6.42,0%
venda,2024-02-29 06:00:00,62879.71,,,0.6,1983.15,6.33,0%
venda,2024-02-29 06:00:00,62879.71,,,0.55,1982.21,6.17,0%
compra,2024-02-29 06:05:00,63092.48,0.03141746848583002,3.0,,,,
venda,2024-02-29 06:05:00,63092.48,,,0.66,1908.78,12.75,0%
compra,2024-02-29 06:10:00,63199.99,0.030202264172102134,3.0,,,,
compra,2024-02-29 06:15:00,63366.49,0.0301229055555107,3.0,,,,
compra,2024-02-29 06:20:00,63260.39,0.030173427537424493,2.0,,,,
compra,2024-02-29 06:25:00,63141.1,0.030230433008835975,2.0,,,,
compra,2024-02-29 06:30:00,63190.0,0.030207038988039454,3.0,,,,
compra,2024-02-29 06:35:00,63209.51,0.030197715401594046,2.0,,,,
compra,2024-02-29 06:40:00,63437.95,0.030088973456018252,3.0,,,,
venda,2024-02-29 06:40:00,63437.95,,,0.55,1993.06,0.58,0%
compra,2024-02-29 06:45:00,63443.67,0.03141463592712497,3.0,,,,
venda,2024-03-04 00:25:00,63740.38,,,0.93,1913.87,103.17,0%
venda,2024-03-04 00:25:00,63740.38,,,0.86,1925.1,90.25,0%
venda,2024-03-04 00:25:00,63740.38,,,0.59,1920.05,90.17,0%
venda,2024-03-04 00:25:00,63740.38,,,0.76,1923.27,90.08,0%
venda,2024-03-04 00:25:00,63740.38,,,0.95,1926.9,90.0,0%
venda,2024-03-04 00:25:00,63740.38,,,0.87,1925.41,89.92,0%
venda,2024-03-04 00:25:00,63740.38,,,0.84,1924.81,89.83,0%
compra,2024-03-04 00:30:00,63776.05,0.030180825793216372,3.0,,,,
venda,2024-03-04 00:30:00,63776.05,,,0.53,1918.96,89.83,0%
venda,2024-03-04 00:30:00,63776.05,,,0.52,2003.5,89.75,0%
compra,2024-03-04 00:35:00,63890.99,0.031358120943502654,3.0,,,,
compra,2024-03-04 00:40:00,64148.37,0.03123230397935471,3.0,,,,
venda,2024-03-04 00:40:00,64148.37,,,0.72,1879.35,103.5,0%
venda,2024-03-04 00:40:00,64148.37,,,0.58,1936.05,0.17,0%
compra,2024-03-04 00:45:00,62404.92,0.03102400868214858,2.0,,,,
compra,2024-03-04 00:50:00,63260.01,0.030604654976956018,3.0,,,,
venda,2024-03-04 00:50:00,63260.01,,,1.37,1962.58,0.08,0%
compra,2024-03-04 00:55:00,63459.3,0.030926579704988962,3.0,,,,
compra,2024-03-04 01:10:00,63447.72,0.030932224191394207,2.0,,,,
compra,2024-03-04 01:15:00,63504.4,0.03090461604979822,2.0,,,,
compra,2024-03-04 01:25:00,63816.79,0.030753334654920847,2.0,,,,
venda,2024-03-04 01:25:00,63816.79,,,0.88,1953.09,0.58,0%
venda,2024-03-04 01:25:00,63816.79,,,0.56,1973.64,0.5,0%
venda,2024-03-04 01:25:00,63816.79,,,0.58,1974.0,0.25,0%
compra,2024-03-04 01:55:00,63512.41,0.031080465305207656,2.0,,,,
